"time_spent","position","dummy"
-0.965179761368209,0.983050847457627,1
0.905280767035551,0.355932203389831,1
1.18196355308454,0.186440677966102,1
-1.15645466924758,0.559322033898305,1
0.358685712140334,0.542372881355932,1
2.05534398688771,0.423728813559322,1
-0.457721153069719,0.593220338983051,1
0.945033090026059,0.0508474576271186,1
1.25313807474294,0.76271186440678,1
0.192045456141538,0.440677966101695,1
0.498645923233244,0.423728813559322,1
0.945033090026059,0.830508474576271,1
0.925382301152743,0.406779661016949,1
-0.366348006188891,0.322033898305085,1
0.192045456141538,0.220338983050847,1
-1.40147961770836,0.644067796610169,1
-0.208010876872074,0.610169491525424,1
1.13630799790543,0.186440677966102,1
-2.30949863614571,0.830508474576271,1
-2.30949863614571,0.864406779661017,1
0.945033090026059,0.0338983050847458,1
0.749958323759586,0.813559322033898,1
1.07148078609283,0.23728813559322,1
0.0951082405169302,0.372881355932203,1
0.561048678676951,0.711864406779661,1
-0.965179761368209,0.423728813559322,1
0.465695107259555,0.728813559322034,1
-0.0739503074848515,0.728813559322034,1
-2.30949863614571,0.915254237288136,1
-0.808263956504668,0.949152542372881,1
0.23676885661708,0.898305084745763,1
-0.675222917788265,0.169491525423729,1
0.530402602866798,0.186440677966102,1
1.30618836560903,0.372881355932203,1
0.431456828749086,0.0508474576271186,1
-0.675222917788265,0.932203389830508,1
-0.28360844765875,0.949152542372881,1
-1.40147961770836,0.949152542372881,1
0.905280767035551,0.372881355932203,1
-0.0739503074848515,0.203389830508475,1
-0.0139002167505358,0.88135593220339,1
0.279320343349854,0.966101694915254,1
-1.15645466924758,0.0847457627118644,1
-0.138419692873329,0.779661016949153,1
0.0422977801120294,0.254237288135593,1
0.0422977801120294,0.966101694915254,1
-0.28360844765875,0.813559322033898,1
-0.208010876872074,0.203389830508475,1
1.30618836560903,0.389830508474576,1
-1.7428020471333,0.389830508474576,1
0.647038035927896,0.559322033898305,1
0.144916442270628,0.457627118644068,1
0.358685712140334,0.372881355932203,1
-0.138419692873329,0.508474576271186,1
-1.7428020471333,0.525423728813559,1
-0.28360844765875,0.305084745762712,1
-0.28360844765875,0.76271186440678,1
-0.208010876872074,0.203389830508475,1
0.279320343349854,0.11864406779661,1
-0.28360844765875,0.915254237288136,1
0.0422977801120294,0.694915254237288,1
-0.366348006188891,0.966101694915254,1
0.647038035927896,0.644067796610169,1
0.465695107259555,0.457627118644068,1
0.192045456141538,0.457627118644068,1
2.13383212784556,0.23728813559322,1
-0.208010876872074,0.745762711864407,1
1.08814266562861,0.949152542372881,1
-0.965179761368209,0.644067796610169,1
-0.28360844765875,0.406779661016949,1
0.561048678676951,0.406779661016949,1
0.498645923233244,0.169491525423729,1
-0.0739503074848515,0.11864406779661,1
-0.808263956504668,0.355932203389831,1
-0.0739503074848515,0.830508474576271,1
0.395826374339755,0.23728813559322,1
-0.0739503074848515,0.152542372881356,1
1.13630799790543,0.23728813559322,1
0.144916442270628,0.389830508474576,1
0.925382301152743,0.338983050847458,1
0.647038035927896,0.355932203389831,1
-1.7428020471333,0.76271186440678,1
0.319901132695377,0.389830508474576,1
-4.41098639541935,0.423728813559322,1
-0.675222917788265,0.88135593220339,1
-0.0139002167505358,0.254237288135593,1
0.561048678676951,0.508474576271186,1
2.09807705692419,0.0508474576271186,1
-0.675222917788265,0.0847457627118644,1
-0.965179761368209,0.423728813559322,1
-0.965179761368209,0.728813559322034,1
0.144916442270628,0.491525423728814,1
1.45929846803508,0.661016949152542,1
0.530402602866798,0.694915254237288,1
1.15179229585809,0.355932203389831,1
-0.138419692873329,0.254237288135593,1
1.90654779532134,0.576271186440678,1
1.30618836560903,0.559322033898305,1
-0.0139002167505358,0.135593220338983,1
0.395826374339755,0.966101694915254,1
0.673923225959605,0.0677966101694915,1
-0.559741842725726,0.389830508474576,1
-4.41098639541935,0.389830508474576,1
0.395826374339755,0.186440677966102,1
-2.30949863614571,0.728813559322034,1
-0.28360844765875,0.525423728813559,1
0.0422977801120294,0.423728813559322,1
0.749958323759586,0.220338983050847,1
-0.808263956504668,0.576271186440678,1
0.395826374339755,0.576271186440678,1
0.0951082405169302,0.593220338983051,1
0.647038035927896,0.898305084745763,1
-0.808263956504668,0.389830508474576,1
2.14872017216285,0.372881355932203,1
-0.366348006188891,0.0677966101694915,1
0.842052263914238,0.389830508474576,1
-0.138419692873329,0.101694915254237,1
-0.138419692873329,0.152542372881356,1
-2.30949863614571,0.169491525423729,1
-0.808263956504668,0.932203389830508,1
-0.457721153069719,0.644067796610169,1
-0.138419692873329,0.423728813559322,1
-2.30949863614571,0.644067796610169,1
0.358685712140334,0.322033898305085,1
-0.208010876872074,0.0847457627118644,1
1.53185429386721,0.898305084745763,1
-2.30949863614571,0.440677966101695,1
-0.965179761368209,0.915254237288136,1
1.03717548798504,0.559322033898305,1
-4.41098639541935,0.423728813559322,1
0.0951082405169302,0.423728813559322,1
0.0951082405169302,0.593220338983051,1
-0.457721153069719,0.627118644067797,1
-0.366348006188891,0.745762711864407,1
-0.0139002167505358,0.525423728813559,1
-0.138419692873329,0.0847457627118644,1
0.358685712140334,0.372881355932203,1
0.319901132695377,0.355932203389831,1
1.31896393390956,0.474576271186441,1
0.431456828749086,0.559322033898305,1
0.590659213647737,0.559322033898305,1
-0.675222917788265,0.932203389830508,1
-0.366348006188891,0.440677966101695,1
2.38832756930946,0.508474576271186,1
0.749958323759586,0.372881355932203,1
0.144916442270628,0.76271186440678,1
1.01950576714565,0.101694915254237,1
-1.7428020471333,0.610169491525424,1
0.673923225959605,0.322033898305085,1
0.797214431497212,0.457627118644068,1
-2.30949863614571,0.254237288135593,1
0.431456828749086,0.830508474576271,1
-0.965179761368209,0.779661016949153,1
0.23676885661708,0.694915254237288,1
-2.30949863614571,0.949152542372881,1
0.144916442270628,0.322033898305085,1
-0.0739503074848515,0.525423728813559,1
-2.30949863614571,0.559322033898305,1
-0.366348006188891,0.898305084745763,1
-0.138419692873329,0.966101694915254,1
-0.208010876872074,0.847457627118644,1
0.590659213647737,0.898305084745763,1
-0.366348006188891,0.423728813559322,1
0.319901132695377,1,1
-0.208010876872074,0.576271186440678,1
0.530402602866798,0.101694915254237,1
0.23676885661708,0.423728813559322,1
0.23676885661708,0.0847457627118644,1
2.32225638204863,0.0508474576271186,1
-0.0139002167505358,0.779661016949153,1
0.358685712140334,0.847457627118644,1
-0.559741842725726,0.169491525423729,1
-0.0139002167505358,0.576271186440678,1
-0.965179761368209,0.661016949152542,1
-0.559741842725726,0.728813559322034,1
-0.0139002167505358,0.593220338983051,1
1.80340518467002,0.0847457627118644,1
-1.7428020471333,0.88135593220339,1
-2.30949863614571,0.491525423728814,1
0.0951082405169302,0.813559322033898,1
0.0951082405169302,0.0508474576271186,1
0.319901132695377,0.305084745762712,1
1.21113058657873,0.152542372881356,1
-0.208010876872074,0.0677966101694915,1
-0.138419692873329,0.440677966101695,1
0.0951082405169302,0.593220338983051,1
-0.366348006188891,0.23728813559322,1
-0.675222917788265,0.796610169491525,1
0.144916442270628,0.525423728813559,1
-0.965179761368209,0.542372881355932,1
0.925382301152743,0.305084745762712,1
-0.208010876872074,0.525423728813559,1
-0.457721153069719,0.271186440677966,1
0.561048678676951,0.186440677966102,1
-0.559741842725726,0.627118644067797,1
0.431456828749086,0.135593220338983,1
-0.457721153069719,0.745762711864407,1
0.0951082405169302,0.288135593220339,1
1.33155593883256,0.0508474576271186,1
-0.366348006188891,0.288135593220339,1
0.395826374339755,0.694915254237288,1
0.279320343349854,0.186440677966102,1
1.50149137958658,0.355932203389831,1
0.530402602866798,0.440677966101695,1
-0.559741842725726,0.711864406779661,1
1.08814266562861,0.23728813559322,1
-0.965179761368209,0.644067796610169,1
-0.366348006188891,0.288135593220339,1
0.749958323759586,0.355932203389831,1
-0.457721153069719,0.11864406779661,1
1.54174591654791,0.847457627118644,1
0.0951082405169302,0.254237288135593,1
0.0422977801120294,0.322033898305085,1
0.647038035927896,0.847457627118644,1
0.395826374339755,0.169491525423729,1
0.590659213647737,0.186440677966102,1
-0.675222917788265,0.406779661016949,1
0.0422977801120294,0.169491525423729,1
0.700008141565277,0.11864406779661,1
0.279320343349854,0.135593220338983,1
0.619301908887468,0.271186440677966,1
0.465695107259555,0.169491525423729,1
0.0951082405169302,0.644067796610169,1
0.673923225959605,0.525423728813559,1
-0.0739503074848515,0.576271186440678,1
0.819920065877126,0.203389830508475,1
-0.559741842725726,0.457627118644068,1
-1.7428020471333,0.322033898305085,1
-0.808263956504668,0.254237288135593,1
-0.138419692873329,0.779661016949153,1
0.725339051337859,0.610169491525424,1
0.619301908887468,0.372881355932203,1
-2.30949863614571,0.576271186440678,1
0.144916442270628,0.525423728813559,1
0.23676885661708,0.203389830508475,1
0.0951082405169302,0.627118644067797,1
-1.7428020471333,0.305084745762712,1
-2.30949863614571,0.508474576271186,1
-0.0739503074848515,0.135593220338983,1
0.395826374339755,0.254237288135593,1
0.749958323759586,0.88135593220339,1
-0.208010876872074,0.440677966101695,1
-0.138419692873329,0.864406779661017,1
0.431456828749086,0.152542372881356,1
1.94463004133409,0.11864406779661,1
-0.457721153069719,0.966101694915254,1
1.03717548798504,0.864406779661017,1
-0.675222917788265,0.813559322033898,1
-0.559741842725726,0.23728813559322,1
0.358685712140334,0.542372881355932,1
1.15179229585809,0.576271186440678,1
-0.965179761368209,0.203389830508475,1
-1.15645466924758,0.796610169491525,1
0.192045456141538,0.661016949152542,1
-2.30949863614571,0.169491525423729,1
-0.559741842725726,0.491525423728814,1
0.0951082405169302,0.152542372881356,1
-1.15645466924758,0.169491525423729,1
0.192045456141538,0.474576271186441,1
0.0951082405169302,0.135593220338983,1
-0.559741842725726,0.338983050847458,1
0.358685712140334,0.440677966101695,1
1.35620984208047,0.677966101694915,1
0.945033090026059,0.0677966101694915,1
1.74299274887127,0.593220338983051,1
-0.28360844765875,0.745762711864407,1
0.192045456141538,0.440677966101695,1
0.0422977801120294,0.169491525423729,1
0.530402602866798,0.372881355932203,1
-0.28360844765875,0.525423728813559,1
-0.28360844765875,0.135593220338983,1
0.0422977801120294,0.491525423728814,1
0.144916442270628,0.508474576271186,1
0.465695107259555,0.661016949152542,1
0.0951082405169302,0.627118644067797,1
-0.0139002167505358,0.559322033898305,1
0.700008141565277,0.169491525423729,1
-2.30949863614571,0.254237288135593,1
3.38275682114473,0.372881355932203,1
0.619301908887468,0.406779661016949,1
0.465695107259555,0.271186440677966,1
-1.15645466924758,0.694915254237288,1
-0.675222917788265,0.779661016949153,1
-0.138419692873329,0.745762711864407,1
0.0951082405169302,0.254237288135593,1
0.395826374339755,0.389830508474576,1
-0.0139002167505358,0.220338983050847,1
1.55152713934918,0.406779661016949,1
1.41497101939545,0.864406779661017,1
0.983060246804202,0.355932203389831,1
0.647038035927896,0.932203389830508,1
0.144916442270628,0.593220338983051,1
0.590659213647737,0.11864406779661,1
1.10449367099667,0.779661016949153,1
-0.457721153069719,0.898305084745763,1
-0.559741842725726,0.88135593220339,1
-0.28360844765875,0.847457627118644,1
-0.0139002167505358,0.135593220338983,1
-2.30949863614571,0.898305084745763,1
1.01950576714565,0.525423728813559,1
0.358685712140334,0.966101694915254,1
-0.559741842725726,0.966101694915254,1
0.673923225959605,0.949152542372881,1
1.26670473057769,0.372881355932203,1
-0.457721153069719,0.322033898305085,1
1.01950576714565,0.220338983050847,1
-0.808263956504668,0.0847457627118644,1
-0.0139002167505358,0.694915254237288,1
-0.0739503074848515,0.474576271186441,1
0.279320343349854,0.0508474576271186,1
-0.0739503074848515,0.406779661016949,1
-1.7428020471333,0.915254237288136,1
0.561048678676951,0.406779661016949,1
0.0422977801120294,0.677966101694915,1
0.530402602866798,0.474576271186441,1
0.465695107259555,0.627118644067797,1
-1.7428020471333,0.406779661016949,1
-1.15645466924758,0.88135593220339,1
-0.457721153069719,0.101694915254237,1
-0.0739503074848515,0.322033898305085,1
1.15179229585809,0.0677966101694915,1
-0.0739503074848515,0.23728813559322,1
0.8847073230762,0.898305084745763,1
1.05449598189273,0.576271186440678,1
0.144916442270628,0.610169491525424,1
-0.808263956504668,0.101694915254237,1
0.530402602866798,0.745762711864407,1
0.925382301152743,0.186440677966102,1
0.819920065877126,0.0847457627118644,1
-0.366348006188891,0.440677966101695,1
0.498645923233244,0.457627118644068,1
-0.559741842725726,0.542372881355932,1
-0.28360844765875,0.440677966101695,1
0.773904853584085,0.152542372881356,1
-0.208010876872074,0.288135593220339,1
-0.28360844765875,0.101694915254237,1
-0.675222917788265,0.355932203389831,1
-0.559741842725726,0.949152542372881,1
-0.457721153069719,0.627118644067797,1
3.73966513437887,0.372881355932203,1
0.905280767035551,0.389830508474576,1
-1.15645466924758,0.423728813559322,1
-0.0739503074848515,0.305084745762712,1
1.07148078609283,0.322033898305085,1
-0.675222917788265,0.983050847457627,1
0.395826374339755,0.525423728813559,1
-0.0139002167505358,0.915254237288136,1
-0.675222917788265,0.813559322033898,1
0.700008141565277,0.847457627118644,1
-0.138419692873329,0.457627118644068,1
-0.28360844765875,0.847457627118644,1
0.498645923233244,0.0338983050847458,1
-0.28360844765875,0.389830508474576,1
-0.28360844765875,0.338983050847458,1
0.279320343349854,0.101694915254237,1
1.167007755569,0.813559322033898,1
1.65247829290657,0.169491525423729,1
0.530402602866798,0.508474576271186,1
2.86458887069266,0.661016949152542,1
-0.965179761368209,0.711864406779661,1
1.57076805412455,0.11864406779661,1
-1.15645466924758,0.0508474576271186,1
0.647038035927896,0.135593220338983,1
-0.457721153069719,0.898305084745763,1
-0.0739503074848515,0.728813559322034,1
-2.30949863614571,0.627118644067797,1
-0.457721153069719,0.644067796610169,1
1.5612003994295,0.644067796610169,1
0.797214431497212,0.0508474576271186,1
0.465695107259555,0.203389830508475,1
-0.808263956504668,0.728813559322034,1
-1.7428020471333,0.983050847457627,1
1.12054519050221,0.745762711864407,1
0.8847073230762,0.491525423728814,1
-0.28360844765875,0.661016949152542,1
0.192045456141538,0.576271186440678,1
-0.0139002167505358,0.305084745762712,1
1.28006456956247,0.372881355932203,1
0.673923225959605,0.0677966101694915,1
-0.28360844765875,0.728813559322034,1
0.530402602866798,0.23728813559322,1
0.863639278099269,0.355932203389831,1
1.167007755569,0.152542372881356,1
0.358685712140334,0.338983050847458,1
0.0422977801120294,0.152542372881356,1
0.0422977801120294,0.677966101694915,1
-0.559741842725726,0.11864406779661,1
1.79607747922248,0.338983050847458,1
-2.30949863614571,0.864406779661017,1
-0.366348006188891,0.440677966101695,1
0.673923225959605,0.101694915254237,1
-0.138419692873329,0.169491525423729,1
0.192045456141538,0.355932203389831,1
-0.457721153069719,0.610169491525424,1
1.12054519050221,0.559322033898305,1
-2.30949863614571,0.898305084745763,1
1.13630799790543,0.0847457627118644,1
0.0951082405169302,0.186440677966102,1
0.395826374339755,0.542372881355932,1
0.144916442270628,0.254237288135593,1
-0.208010876872074,0.983050847457627,1
0.725339051337859,0.288135593220339,1
-0.808263956504668,0.508474576271186,1
0.905280767035551,0.101694915254237,1
1.9130108663959,0.0847457627118644,1
-2.30949863614571,0.186440677966102,1
0.431456828749086,0.576271186440678,1
2.42138889196902,0.661016949152542,1
0.465695107259555,0.559322033898305,1
0.673923225959605,0.338983050847458,1
-0.675222917788265,0.186440677966102,1
-0.366348006188891,0.847457627118644,1
0.23676885661708,0.305084745762712,1
0.395826374339755,0.305084745762712,1
0.465695107259555,0.610169491525424,1
-0.559741842725726,0.186440677966102,1
0.749958323759586,0.389830508474576,1
-1.40147961770836,0.847457627118644,1
-0.675222917788265,0.440677966101695,1
-2.30949863614571,0.559322033898305,1
-2.30949863614571,0.915254237288136,1
-0.457721153069719,0.0508474576271186,1
-0.366348006188891,0.254237288135593,1
0.725339051337859,0.372881355932203,1
-0.366348006188891,0.525423728813559,1
-0.208010876872074,0.491525423728814,1
-0.675222917788265,0.88135593220339,1
1.29322380276897,0.322033898305085,1
-4.41098639541935,0.694915254237288,1
-0.559741842725726,0.254237288135593,1
0.700008141565277,0.745762711864407,1
-1.40147961770836,0.661016949152542,1
0.8847073230762,0.966101694915254,1
0.8847073230762,0.11864406779661,1
1.12054519050221,0.406779661016949,1
-0.457721153069719,0.101694915254237,1
1.19666840252508,0.406779661016949,1
0.905280767035551,0.220338983050847,1
0.23676885661708,0.576271186440678,1
-0.366348006188891,0.508474576271186,1
0.749958323759586,0.406779661016949,1
0.673923225959605,0.88135593220339,1
-0.366348006188891,0.169491525423729,1
0.0951082405169302,0.559322033898305,1
0.925382301152743,0.152542372881356,1
-0.208010876872074,0.305084745762712,1
1.36828149941283,0.0677966101694915,1
-0.457721153069719,0.491525423728814,1
-0.965179761368209,0.966101694915254,1
0.0422977801120294,0.76271186440678,1
-0.208010876872074,0.694915254237288,1
-0.808263956504668,0.983050847457627,1
0.192045456141538,0.220338983050847,1
0.319901132695377,0.491525423728814,1
-0.675222917788265,0.898305084745763,1
-0.208010876872074,0.644067796610169,1
0.279320343349854,0.186440677966102,1
0.358685712140334,1,1
-0.0139002167505358,0.711864406779661,1
0.673923225959605,0.661016949152542,1
0.863639278099269,0.559322033898305,1
-0.366348006188891,0.593220338983051,1
-0.138419692873329,0.203389830508475,1
1.55152713934918,0.101694915254237,1
0.925382301152743,0.186440677966102,1
-0.457721153069719,0.0677966101694915,1
0.590659213647737,0.864406779661017,1
-0.457721153069719,0.745762711864407,1
2.95341826647417,0.355932203389831,1
0.498645923233244,0.220338983050847,1
-0.675222917788265,0.135593220338983,1
-0.457721153069719,0.305084745762712,1
0.819920065877126,0.355932203389831,1
-0.366348006188891,0.813559322033898,1
0.465695107259555,0.508474576271186,1
-1.7428020471333,0.76271186440678,1
-0.138419692873329,0.0847457627118644,1
2.19192440842085,0.220338983050847,1
0.0951082405169302,0.644067796610169,1
1.40352975421371,0.491525423728814,1
-0.457721153069719,0.322033898305085,1
-0.138419692873329,0.525423728813559,1
-0.457721153069719,0.644067796610169,1
0.561048678676951,0.711864406779661,1
-0.28360844765875,0.0508474576271186,1
0.144916442270628,0.288135593220339,1
0.395826374339755,0.406779661016949,1
0.192045456141538,0.423728813559322,1
-1.7428020471333,0.813559322033898,1
0.23676885661708,0.406779661016949,1
0.905280767035551,0.677966101694915,1
-2.30949863614571,0.491525423728814,1
1.33155593883256,0.593220338983051,1
1.34396958073831,0.101694915254237,1
1.33155593883256,0.203389830508475,1
0.23676885661708,0.0847457627118644,1
-0.208010876872074,0.305084745762712,1
0.319901132695377,0.23728813559322,1
0.192045456141538,0.406779661016949,1
1.59885983304758,0.0847457627118644,1
-0.28360844765875,0.711864406779661,1
-0.208010876872074,0.864406779661017,1
-0.28360844765875,0.677966101694915,1
-0.366348006188891,0.610169491525424,1
-0.559741842725726,0.254237288135593,1
0.945033090026059,0.864406779661017,1
0.619301908887468,0.322033898305085,1
0.279320343349854,0.355932203389831,1
0.647038035927896,0.542372881355932,1
-0.0739503074848515,0.779661016949153,1
0.23676885661708,0.457627118644068,1
0.319901132695377,0.745762711864407,1
-0.366348006188891,0.135593220338983,1
0.431456828749086,0.372881355932203,1
-2.30949863614571,0.915254237288136,1
-0.138419692873329,0.745762711864407,1
0.192045456141538,0.203389830508475,1
1.48064881662642,0.677966101694915,1
-0.675222917788265,0.355932203389831,1
0.619301908887468,0.661016949152542,1
0.863639278099269,0.627118644067797,1
-2.30949863614571,0.559322033898305,1
0.8847073230762,0.11864406779661,1
-0.28360844765875,0.372881355932203,1
1.25313807474294,0.508474576271186,1
-0.366348006188891,0.101694915254237,1
-2.30949863614571,0.728813559322034,1
-0.675222917788265,0.711864406779661,1
-0.457721153069719,0.305084745762712,1
1.21113058657873,0.101694915254237,1
-0.366348006188891,0.389830508474576,1
-0.28360844765875,0.610169491525424,1
0.319901132695377,0.322033898305085,1
1.167007755569,0.186440677966102,1
-0.0139002167505358,0.372881355932203,1
0.561048678676951,0.152542372881356,1
0.279320343349854,0.813559322033898,1
-0.675222917788265,0.593220338983051,1
-0.0739503074848515,0.644067796610169,1
-0.0739503074848515,0.169491525423729,1
0.561048678676951,0.474576271186441,1
-0.28360844765875,0.135593220338983,1
1.31896393390956,0.576271186440678,1
0.619301908887468,0.898305084745763,1
-0.138419692873329,0.254237288135593,1
-0.208010876872074,0.644067796610169,1
-0.208010876872074,0.288135593220339,1
-0.0139002167505358,0.593220338983051,1
-0.0739503074848515,0.745762711864407,1
0.498645923233244,0.203389830508475,1
0.530402602866798,0.186440677966102,1
-0.0739503074848515,0.152542372881356,1
0.358685712140334,0.135593220338983,1
-0.808263956504668,0.271186440677966,1
0.863639278099269,0.0677966101694915,1
0.498645923233244,0.288135593220339,1
-0.457721153069719,0.898305084745763,1
0.465695107259555,0.254237288135593,1
-0.559741842725726,0.406779661016949,1
-0.965179761368209,0.728813559322034,1
-0.675222917788265,0.355932203389831,1
0.319901132695377,0.559322033898305,1
0.465695107259555,0.220338983050847,1
0.0422977801120294,0.627118644067797,1
0.431456828749086,0.830508474576271,1
1.83211826765783,0.576271186440678,1
1.9194266232024,0.355932203389831,1
-0.0739503074848515,0.508474576271186,1
0.498645923233244,0.135593220338983,1
-2.30949863614571,0.23728813559322,1
-0.675222917788265,0.491525423728814,1
-0.0739503074848515,0.627118644067797,1
-0.0739503074848515,0.847457627118644,1
0.673923225959605,0.0338983050847458,1
0.431456828749086,0.966101694915254,1
1.18196355308454,0.338983050847458,1
-2.30949863614571,0.542372881355932,1
0.144916442270628,0.525423728813559,1
0.964252905615025,0.0508474576271186,1
-0.559741842725726,0.220338983050847,1
-0.28360844765875,0.322033898305085,1
-0.208010876872074,0.0677966101694915,1
1.03717548798504,0.322033898305085,1
-0.0139002167505358,0.508474576271186,1
0.0422977801120294,0.627118644067797,1
-0.208010876872074,0.813559322033898,1
-0.208010876872074,0.406779661016949,1
0.465695107259555,0.322033898305085,1
0.590659213647737,0.0677966101694915,1
-2.30949863614571,0.949152542372881,1
0.395826374339755,0.135593220338983,1
0.619301908887468,0.23728813559322,1
0.647038035927896,0.576271186440678,1
1.41497101939545,0.830508474576271,1
0.0422977801120294,0.745762711864407,1
0.465695107259555,0.661016949152542,1
-0.965179761368209,0.779661016949153,1
0.700008141565277,0.457627118644068,1
-0.965179761368209,0.966101694915254,1
0.619301908887468,0.88135593220339,1
0.0951082405169302,0.271186440677966,1
-0.808263956504668,0.661016949152542,1
0.647038035927896,0.525423728813559,1
1.23935809798789,0.745762711864407,1
0.530402602866798,0.677966101694915,1
-0.457721153069719,0.847457627118644,1
-2.30949863614571,0.796610169491525,1
-0.457721153069719,0.372881355932203,1
0.561048678676951,0.203389830508475,1
-0.808263956504668,0.728813559322034,1
-0.28360844765875,0.949152542372881,1
-0.208010876872074,0.457627118644068,1
-0.208010876872074,0.932203389830508,1
1.13630799790543,0.0338983050847458,1
-0.28360844765875,0.220338983050847,1
-0.0139002167505358,0.474576271186441,1
-1.7428020471333,0.610169491525424,1
2.38832756930946,0.152542372881356,1
-0.457721153069719,0.508474576271186,1
0.700008141565277,0.610169491525424,1
-2.30949863614571,0.101694915254237,1
1.05449598189273,0.728813559322034,1
-0.0139002167505358,0.423728813559322,1
3.1941201297307,0.0847457627118644,1
1.34396958073831,0.796610169491525,1
-2.30949863614571,0.389830508474576,1
-1.7428020471333,0.661016949152542,1
-0.28360844765875,0.322033898305085,1
1.69478324646028,0.542372881355932,1
-0.965179761368209,0.372881355932203,1
0.144916442270628,0.305084745762712,1
-0.366348006188891,0.169491525423729,1
2.05534398688771,0.11864406779661,1
1.28006456956247,0.525423728813559,1
-1.40147961770836,0.152542372881356,1
0.797214431497212,0.491525423728814,1
0.192045456141538,0.76271186440678,1
-0.675222917788265,0.152542372881356,1
-0.808263956504668,0.711864406779661,1
1.55152713934918,0.457627118644068,1
-0.559741842725726,0.593220338983051,1
-0.28360844765875,0.915254237288136,1
0.925382301152743,0.491525423728814,1
-0.0739503074848515,0.322033898305085,1
-0.138419692873329,0.779661016949153,1
-1.7428020471333,0.745762711864407,1
-2.30949863614571,0.745762711864407,1
0.395826374339755,0.898305084745763,1
0.358685712140334,0.796610169491525,1
1.01950576714565,0.305084745762712,1
-0.559741842725726,0.135593220338983,1
0.0422977801120294,0.627118644067797,1
0.619301908887468,0.898305084745763,1
-0.366348006188891,0.0847457627118644,1
0.619301908887468,0.576271186440678,1
-0.0739503074848515,0.711864406779661,1
-0.675222917788265,0.186440677966102,1
-1.40147961770836,0.440677966101695,1
1.41497101939545,0.186440677966102,1
0.773904853584085,0.152542372881356,1
-0.808263956504668,0.627118644067797,1
1.31896393390956,0.271186440677966,1
1.23935809798789,0.813559322033898,1
-0.0139002167505358,0.711864406779661,1
-0.208010876872074,0.898305084745763,1
0.773904853584085,0.949152542372881,1
0.279320343349854,0.0847457627118644,1
-1.40147961770836,0.915254237288136,1
-0.208010876872074,0.101694915254237,1
0.279320343349854,0.135593220338983,1
0.0951082405169302,0.220338983050847,1
-0.808263956504668,0.593220338983051,1
-0.208010876872074,0.508474576271186,1
-0.559741842725726,0.220338983050847,1
1.60802716000263,0.491525423728814,1
1.03717548798504,0.830508474576271,1
-0.457721153069719,0.440677966101695,1
-0.0139002167505358,0.644067796610169,1
0.319901132695377,0.271186440677966,1
0.8847073230762,0.372881355932203,1
0.773904853584085,0.457627118644068,1
-2.30949863614571,0.0677966101694915,1
-2.30949863614571,0.932203389830508,1
-0.0739503074848515,0.796610169491525,1
-0.208010876872074,0.389830508474576,1
0.192045456141538,0.864406779661017,1
-0.366348006188891,0.254237288135593,1
1.53185429386721,0.559322033898305,1
-0.208010876872074,0.525423728813559,1
0.0422977801120294,0.23728813559322,1
-0.208010876872074,0.932203389830508,1
-2.30949863614571,0.288135593220339,1
0.0951082405169302,0.677966101694915,1
-0.28360844765875,0.220338983050847,1
1.34396958073831,0.0847457627118644,1
0.773904853584085,0.101694915254237,1
-0.457721153069719,0.932203389830508,1
-0.0139002167505358,0.796610169491525,1
-2.30949863614571,0.389830508474576,1
2.26814114086779,0.644067796610169,1
0.0422977801120294,0.525423728813559,1
0.590659213647737,0.169491525423729,1
-0.457721153069719,0.542372881355932,1
0.465695107259555,0.389830508474576,1
-0.675222917788265,0.220338983050847,1
-1.15645466924758,0.813559322033898,1
-0.208010876872074,0.983050847457627,1
0.395826374339755,0.220338983050847,1
1.15179229585809,0.644067796610169,1
0.590659213647737,0.677966101694915,1
0.773904853584085,0.0847457627118644,1
-0.965179761368209,0.508474576271186,1
-1.7428020471333,0.711864406779661,1
-0.366348006188891,0.322033898305085,1
-0.457721153069719,0.508474576271186,1
0.0951082405169302,0.338983050847458,1
0.144916442270628,0.186440677966102,1
-2.30949863614571,0.322033898305085,1
1.05449598189273,0.932203389830508,1
-0.208010876872074,0.813559322033898,1
-0.808263956504668,0.644067796610169,1
-0.208010876872074,0.0508474576271186,1
0.590659213647737,0.813559322033898,1
0.561048678676951,0.677966101694915,1
0.725339051337859,0.966101694915254,1
0.0951082405169302,0.593220338983051,1
0.23676885661708,0.406779661016949,1
-0.0139002167505358,0.694915254237288,1
-0.559741842725726,0.88135593220339,1
-1.7428020471333,0.474576271186441,1
0.0422977801120294,0.491525423728814,1
0.144916442270628,0.576271186440678,1
1.45929846803508,0.0847457627118644,1
0.279320343349854,0.728813559322034,1
0.619301908887468,0.525423728813559,1
1.89347688240157,0.644067796610169,1
-0.457721153069719,0.76271186440678,1
0.673923225959605,0.542372881355932,1
-0.0739503074848515,0.23728813559322,1
-0.28360844765875,0.271186440677966,1
0.23676885661708,0.0677966101694915,1
-0.808263956504668,0.898305084745763,1
-1.7428020471333,0.610169491525424,1
-2.30949863614571,0.23728813559322,1
-2.30949863614571,0.711864406779661,1
0.358685712140334,0.11864406779661,1
0.431456828749086,0.728813559322034,1
-4.41098639541935,0.949152542372881,1
-0.366348006188891,0.389830508474576,1
-2.30949863614571,0.76271186440678,1
